286290,2017-07-05,2016-04-23,4,3
288388,2016-07-12,2016-06-14,1,2
279911,2016-03-24,2015-10-08,6,0
73778,2017-03-17,2014-06-30,0,0
296892,2017-04-26,2017-04-06,1,6
244328,2015-06-24,2014-06-30,4,4
193969,2015-10-15,2014-06-30,4,5
181359,2015-11-17,2014-06-30,3,0
235269,2017-07-11,2014-06-30,1,0
256679,2016-03-13,2014-06-30,3,4
17070,2017-07-16,2014-06-30,2,0
188361,2017-03-15,2014-06-30,2,1
290337,2016-10-11,2016-08-16,3,5
215783,2017-07-16,2014-06-30,3,0
213414,2016-10-18,2014-06-30,2,2
298178,2017-05-18,2017-05-11,0,3
282523,2016-03-24,2015-12-05,2,2
248130,2015-10-14,2014-06-30,2,1
282653,2017-08-08,2015-12-05,4,0
290305,2016-10-11,2016-08-16,1,5
259825,2017-05-18,2014-06-30,3,0
281270,2016-06-22,2015-11-06,5,3
60827,2015-11-07,2014-06-30,2,1
235865,2017-07-29,2014-06-30,5,0
260914,2015-10-02,2014-06-30,4,11
272628,2015-11-14,2014-12-05,1,2
231416,2015-10-01,2014-06-30,2,1
280344,2017-07-05,2015-10-16,1,3
284237,2017-06-13,2016-01-30,0,2
40289,2017-01-10,2014-06-30,0,0
292020,2016-12-13,2016-10-13,1,5
282319,2017-02-12,2015-12-02,6,1
294212,2017-06-28,2016-12-17,5,1
192007,2016-03-24,2014-06-30,0,0
40956,2015-09-15,2014-06-30,1,0
284715,2017-09-07,2016-02-25,11,0
192435,2015-09-12,2014-06-30,3,1
278145,2015-09-01,2015-07-04,0,3
285002,2016-04-09,2016-03-02,0,6
38051,2015-11-07,2014-06-30,0,1
58781,2017-08-31,2014-06-30,0,1
295551,2017-04-29,2017-02-08,2,5
295215,2017-02-24,2017-01-31,0,5
78175,2016-10-29,2014-06-30,0,1
279596,2016-05-03,2015-10-06,2,3
206039,2016-03-30,2014-06-30,0,3
291048,2016-09-17,2016-09-16,0,4
272475,2016-11-18,2014-11-29,3,2
265845,2016-04-28,2014-06-30,6,4
277561,2016-01-12,2015-06-12,3,2
283946,2016-06-03,2016-01-15,0,0
272576,2016-01-23,2014-12-04,3,5
286840,2016-09-08,2016-05-12,2,7
272209,2015-09-12,2014-11-21,9,11
277242,2015-10-02,2015-06-04,5,10
182329,2016-08-24,2014-06-30,3,2
289104,2017-07-30,2016-07-06,8,2
255238,2017-02-15,2014-06-30,4,3
275284,2016-03-08,2015-03-31,24,44
12168,2015-09-08,2014-06-30,0,0
200979,2015-09-10,2014-06-30,1,3
280898,2016-02-20,2015-10-28,1,1
295918,2017-05-20,2017-03-10,2,7
291499,2016-12-24,2016-09-27,4,2
284630,2016-07-13,2016-02-13,4,6
295911,2017-07-15,2017-03-10,7,4
289538,2016-10-30,2016-07-21,2,11
250297,2016-10-29,2014-06-30,5,4
286751,2017-01-19,2016-05-10,2,3
267020,2015-04-18,2014-06-30,4,7
74705,2015-11-10,2014-06-30,7,9
291717,2017-01-18,2016-10-01,5,5
292987,2017-07-20,2016-11-18,1,0
192149,2016-08-13,2014-06-30,0,0
92149,2015-09-12,2014-06-30,0,1
184237,2016-10-10,2014-06-30,2,7
277011,2015-12-15,2015-05-26,12,16
107023,2017-02-19,2014-06-30,0,0
223350,2015-10-02,2014-06-30,6,4
21072,2016-02-13,2014-06-30,0,0
275056,2015-11-20,2015-03-18,5,7
293665,2017-01-18,2016-12-06,0,9
287214,2016-09-09,2016-05-24,5,9
135287,2016-05-28,2014-06-30,2,3
297069,2017-08-26,2017-04-07,1,1
198572,2017-05-10,2014-06-30,7,1
218524,2016-07-13,2014-06-30,0,0
270923,2015-07-22,2014-10-10,3,5
168210,2015-09-01,2014-06-30,1,1
287557,2017-07-16,2016-05-25,3,1
